file_path,error_reason
/home/hemduttdabral/Downloads/proj-api-volume-dump/26a9d3b9-5454-402d-ae7f-0b632bf4d26e/workspace/projects/RobkitProject/ai_RobkitProject.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/26a9d3b9-5454-402d-ae7f-0b632bf4d26e/workspace/projects/asset-cloned-18-02-25/ai_asset-cloned-18-02-25.json,"{'application': '36f036bb-35dc-467b-9aff-09eea4e978e8', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/26a9d3b9-5454-402d-ae7f-0b632bf4d26e/workspace/projects/test/ai_test.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/26a9d3b9-5454-402d-ae7f-0b632bf4d26e/workspace/projects/test/ai_test.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/26a9d3b9-5454-402d-ae7f-0b632bf4d26e/workspace/projects/test/ai_test.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/cfdca93b-afef-484f-87bd-248614d4e4ea/workspace/projects/Project_name_108636/ai_Project_name_108636.json,"{'application': 'e9501657-0aef-4c2e-af42-84754171f290', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/cfdca93b-afef-484f-87bd-248614d4e4ea/workspace/projects/Project_name_749594/ai_Project_name_749594.json,"{'application': 'bc164adf-74c4-40cf-a905-0b685b6453a9', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/cfdca93b-afef-484f-87bd-248614d4e4ea/workspace/projects/Project_name_442419/ai_Project_name_442419.json,"{'application': '78cd64d6-750e-410d-b13a-9c92564bf180', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/e3940db3-d71f-49ae-bba9-d31a8e464d26/workspace/projects/Project_name_301438/ai_Project_name_301438.json,"{'application': 'e99825ad-8f54-4508-a45b-f900938cea9d', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/e3940db3-d71f-49ae-bba9-d31a8e464d26/workspace/projects/Project_name_218780/ai_Project_name_218780.json,"{'application': 'eea21e89-44cf-461a-a5e4-a92e72c9735e', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/e3940db3-d71f-49ae-bba9-d31a8e464d26/workspace/projects/Project_name_763591/ai_Project_name_763591.json,"{'application': 'e92f3de1-23d7-4444-97b6-f70c212821df', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/e3940db3-d71f-49ae-bba9-d31a8e464d26/workspace/projects/Project_name_391398/ai_Project_name_391398.json,"{'application': '93224c26-1cb1-401a-8407-06bd5420702b', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/e3940db3-d71f-49ae-bba9-d31a8e464d26/workspace/projects/Project_name_693668/ai_Project_name_693668.json,"{'application': '9445e9b1-881f-4ca7-b44c-e0e3916e882d', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/ClonedFromLorenzo/ai_ClonedFromLorenzo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/ClonedFromLorenzo/ai_ClonedFromLorenzo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/ClonedFromLorenzo/ai_ClonedFromLorenzo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc_STWIN/ai_fan_coil_monitoring_mlc_STWIN.json,None is not of type 'string'
